2794.26	389.5	0.931737
1930.17	944.84	1.07184
1373	1323.52	5.81656
502.526	1116.64	0.230257
1735.23	217.774	5.01761
1349.92	1291.06	3.54005
2265.28	1514.33	0.817362
2802.09	576.965	3.78738
3419.62	405.117	2.21276
3086.1	1584.14	3.0858
1054.96	674.538	1.6748
1187.62	1648.39	2.38329
458.473	387.247	0.147019
2253.02	198.673	4.76252
2723.94	1767.85	0.305077
1286	1661.62	1.59629
2560.86	1519.29	5.28797
2605.49	1226.95	3.96334
763.345	1390.57	5.20301
674.15	633.123	6.20748
1268.01	1042.41	4.03889
1790.08	619.634	5.27643
3451.18	894.497	3.27143
435.596	1276.26	5.27186
391.98	404.233	1.80222
1060.26	1599.47	2.68576
3447.22	781.498	1.214
2588.15	1494.64	4.4875
1295.12	285.861	3.72727
2997.76	1610.28	1.14607
201.014	594.742	3.10454
3240.98	853.391	0.122111
3435.69	1013.42	0.653249
2853.02	1237.73	1.94172
271.36	1834.95	0.664771
1818.73	1744.11	3.12672
2518.17	1173.91	1.52369
671.341	1678.29	3.08168
2530.35	323.362	1.89398
601.631	226.095	5.07731
977.994	1823.69	2.67517
661.126	371.898	4.98616
2947.06	1217.09	3.25275
1794.28	955.568	0.548679
2588.23	694.407	2.31997
1893.47	1245.72	1.74047
3434.75	401.278	1.64932
1042.31	1790.56	4.73228
1793.38	145.052	5.92017
105.615	639.474	0.950961
1979.65	655.542	5.9504
868.888	1933.13	5.9911
2205.52	975.284	3.61381
3208.27	877.49	4.89308
538.507	1464.69	4.21051
3264.97	450.994	4.69279
1404.66	1104.83	3.60063
1952.55	195.078	5.67079
1868.82	470.452	5.88467
1700.54	1706.73	2.6662
162.607	1482.56	5.42673
2981.71	1788.64	3.73055
1787.56	1596.1	5.16446
871.268	1286.86	2.14827
236.304	1151.38	6.25382
3503.48	119.52	6.28291
1778.2	677.924	3.18647
1133.65	1169.68	0.937157
2371.36	149.544	1.14326
1986.93	286.985	4.75573
1970.01	227.545	5.1586
1969.85	1643.58	5.02247
1951.81	988.361	1.86421
2794.79	205.028	1.67491
3094.28	278.861	1.7852
2448.57	77.3498	0.804986
1406.16	1075.18	2.94477
161.95	1022.18	0.827228
820.628	116.487	1.75099
2912.68	306.133	1.35012
2186.33	1400.85	4.45551
605.359	658.173	6.02285
174.273	594.978	2.46411
841.557	1154.43	6.06813
1850.38	1126.86	3.61505
3284.9	737.747	4.59838
2342.1	91.6051	1.47224
2192.12	1008.91	1.53471
2198.66	165.017	4.05519
1949.62	477.073	1.83401
1599.04	952.252	5.45595
524.899	1726.65	4.13759
175.699	1019.15	4.45363
1023.92	227.955	1.33976
1908.13	1460.41	1.88415
624.49	1761.71	2.74838
425.019	835.2	4.26341
1005.06	541.786	0.912218
2565.8	512.725	0.286857
3427.5	344.112	2.76714

