830.19	105.803	1.80063
579.447	521.179	0.0148775
110.296	232.483	3.53586
1175.56	223.895	5.04304
828.542	764.804	5.68057
666.766	827.295	0.658095
1331.85	115.562	4.69021
705.272	763.242	4.5128
266.016	272.25	5.22615
730.273	285.49	3.78556
1274.09	656.624	0.774435
1277.93	732.366	2.26812
569.581	746.66	3.07658
1445.68	473.12	4.51736
970.558	407.203	1.8815
1140.24	232.069	2.65496
729.518	682.426	1.13493
273.059	856.213	2.87359
976.558	90.8122	2.51701
1176.23	901.728	0.806788
141.024	246.65	5.4678
934.26	143.188	2.16063
478.977	858.403	2.10575
1254.26	455.792	4.67571
119.373	160.015	6.16685
803.903	625.637	4.149
1096.52	803.86	3.20168
217.425	810.485	5.12551
1427.63	411.651	5.74651
456.598	138.537	5.07956
664.613	233.626	0.377333
454.381	828.161	1.32097
1011.46	116.035	0.387135
1554.39	912.053	3.25641
1109.94	485.967	1.93603
559.676	162.668	0.666203
1385.17	305.862	5.72038
1086.68	191.039	2.03455
948.31	484.822	2.94954
637.978	909.579	4.45027
735.266	181.967	3.33014
1075.85	825.107	4.10652
1175.67	790.09	3.50316
395.271	494.12	3.40158
1504.9	179.264	0.173547
384.064	537.949	1.23718
555.832	396.387	3.18288
410.722	66.8908	4.42128
935.293	670.271	1.18619
75.7756	58.2573	0.567597
1223.19	527.499	1.75011
461.808	191.184	0.611168
1520.59	937.716	5.53971
803.819	172.886	2.3619
60.8517	106.71	3.52776
105.597	354.825	0.619931
424.58	711.089	3.12327
765.169	551.173	1.50419
1071.01	605.18	1.92466
1217.35	361.635	5.23564
48.582	658.7	0.191747
206.16	602.408	6.02966
623.44	139.422	1.59199
1533.01	212.206	3.8393
72.8426	485.831	1.99802
878.119	256.158	1.78851
185.515	744.227	5.24533
573.343	404.861	2.75164
1069.58	157.637	5.04091
799.49	194.522	2.87691
848.928	330.622	0.366144
783.562	346.029	1.01178
1008.66	744.862	1.93222
1419.13	696.383	3.30101
789.019	748.543	0.072133
1304.17	287.729	1.71166
145.303	410.832	0.0745089
1497.71	778.122	2.63005
587.171	437.857	3.66268
266.875	947.536	4.92253
1008.63	468.342	0.737579
1103.03	967.993	2.93071
1363.9	589.373	1.29746
242.091	469.194	5.64878
1111.79	779.72	5.87222
1553.11	877.503	2.18135
630.429	162.8	3.51177
1414.14	659.288	5.81481
549.765	504.338	3.22375
884.291	663.062	6.17558
720.721	337.665	5.94322
792.496	367.669	3.52128
77.9387	345.495	5.65959
884.174	102.436	5.46548
709.367	331.558	0.190223
1540.55	894.631	4.33627
1512.81	334.714	0.194698
1425.15	430.352	0.404001
971.761	459.274	0.39266
307.934	842.312	0.235184

